source_id,source_id_dr2,source_id_dr3,HD Number,GJ Number,HIP Number,RA,DEC,V_mag,Phot G Mean Mag,Phot BP Mean Mag,Phot RP Mean Mag,BP-RP,Parallax,Distance [pc],T_eff [K],Mass [M_Sun],Luminosity [L_Sun],Radius [R_Sun],HZ_limit [AU],Orbital Period [days],Yearly_Observable_nights,K_σ_RV_total [m/s],HZ Detection Limit [M_Earth],K_σ_photon [m/s],HZ Detection Limit (σ_photon) [M_Earth],σ_photon [m/s],σ_p-mode [m/s],σ_granulation [m/s],σ_supergranulation [m/s],"σ_RV,total [m/s]",Density [Solar unit],logg_gaia,log_rhk,activity_noise_floor [m/s],rhk_source,Gaia Spectral type,Object Type,Stellar Parameter Source,SIMBAD Spectral Type,Readable Spectral Type (experimental),HWO_match,LOPS2_match,TESS_confirmed_match,TESS_candidate_match,sum_score
Gaia DR3 4193091500674652544,4193091500673667456,4193091500674652544,HD 186160,,97030,295.7984944585232,-10.68041844624265,7.75379467010498,7.75379467010498,8.046967506408691,7.288194179534912,0.7587733268737793,23.9315145253649,41.78590531493963,5823.3251953125,1.029728055000305,1.025400400161743,0.9948310852050781,1.003852198875989,361.9817306423419,246,0.1199735024495354,1.364229677471674,0.09988355345705835,1.135785028654676,0.5215548443281697,0.63180632266499,0.3262472255454781,0.7857365612236439,0.626457101573522,1.045862289579109,4.357399940490723,,,Not found,F,SB*,GAIA,G3V,G3V,0,0,0,0,0.0
Gaia DR3 6888226462941735680,6888226462941735680,6888226462941735680,HD 198075,,102664,312.0632266922348,-12.4541442439779,7.87459659576416,7.87459659576416,8.176509857177734,7.395101070404053,0.7814087867736816,24.02381116265034,41.62536881553137,5747.4501953125,0.9960962533950806,0.9128386378288269,0.9688461422920227,0.9500541640210826,338.8559830000447,230,0.1256056601933382,1.366595675512778,0.1059151046661362,1.152361476269695,0.5347993047789134,0.6026874578311423,0.320306863630619,0.771429743638908,0.6342232296275205,1.095309522895407,4.383399963378906,-4.89154427009,1.862243691110939,HIP_number_match,G,*,GAIA,G0.5V,G0.5V,0,0,0,0,0.0
Gaia DR3 6804022495232526976,6804022495232526976,6804022495232526976,HD 201385,,104476,317.4648300965151,-24.40061725555151,7.908208847045898,7.908208847045898,8.268335342407227,7.366547107696533,0.9017882347106934,20.36518791525246,49.10340155766755,5451.978515625,0.9127958416938782,1.291690587997437,1.259933233261108,1.143693414779527,467.542254910298,268,0.1196267007923355,1.367022798322972,0.08752466156622729,1.000179784145656,0.4768390013935051,0.7160673760847991,0.4269103455403399,1.028174465835894,0.6517326148431252,0.4563846810757277,4.332300186157227,,,Not found,G,**,GAIA,G7V,G7V,0,0,0,0,0.0
Gaia DR3 2531792756096759296,2531792756096759296,2531792756096759296,HD   7727,,5985,19.247009203576,-2.279782539071475,6.395237445831299,6.395237445831299,6.668085098266602,5.954725742340088,0.7133593559265137,34.81428430821784,28.72384194794297,5992.37646484375,0.9915422797203064,1.689279079437256,1.308281421661377,1.279784703199751,530.99816030285,221,0.1087228928200457,1.369780788376739,0.06016833033965693,0.7580503133262079,0.2975883723513743,0.8259481134442024,0.4286946585382698,1.032471820263341,0.5377358575350953,0.4428001045853646,4.238999843597412,-4.83893374087,2.277036489068392,HD_number_match,F,PM*,GAIA,G2V,G2V,0,0,0,0,0.0
Gaia DR3 3606091998132474752,3606091998132474752,3606091998132474752,HD 119638,,67069,206.1858378540753,-14.22595265833336,6.772208213806152,6.772208213806152,7.043234825134277,6.330491065979004,0.7127437591552734,29.66296263613934,33.71207428827989,5984.91015625,1.121268510818481,1.621191263198853,1.136592745780945,1.254099847084364,484.3804677158269,233,0.1039114131762772,1.378129778145493,0.06950123797961329,0.9217632861483246,0.3530318710494784,0.7659797733970152,0.371609524476493,0.8949875033938359,0.5278185206970993,0.7636511079695935,4.190599918365479,-5.23349998782,0.5039529829951113,HD_number_match,F,PM*,GAIA,F8.5V,F8.5V,0,0,0,0,0.0
Gaia DR3 6912276699251278848,6912276699251278848,6912276699251278848,HD 199960,,103682,315.1412210744957,-4.730873757763143,6.063653469085693,6.063653469085693,6.369155406951904,5.589599609375,0.7795557975769043,36.9970633173991,27.02917232702944,5801.7255859375,1.050028443336487,1.946115374565125,1.305638551712036,1.384155968473779,580.3904739259743,232,0.1022794462759689,1.379073490151517,0.04686557852410163,0.6319067935586609,0.237432625607449,0.8445746304577746,0.4415834511903737,1.0635132968609,0.5181730011609801,0.4717720072523994,4.135900020599365,-4.99959273585,1.232185399711605,HD_number_match,F,PM*,GAIA,G1V,G1V,0,0,0,0,0.0
Gaia DR3 6501182220888038784,6501182220888038784,6501182220888038784,HD 220507,,115577,351.1753546318136,-52.70257803831126,7.431590557098389,7.431590557098389,7.765997886657715,6.92268705368042,0.8433108329772949,23.08278726763773,43.32232448383774,5551.0390625,0.9518658518791199,1.464884877204895,1.251431345939636,1.213107634907918,500.1547451174059,249,0.1147481030712302,1.379078702658594,0.07633746467860547,0.9174475998776866,0.4008215217810998,0.7531883258331795,0.4320629354807901,1.040584006773554,0.6025024473650774,0.4856849652542904,4.254899978637695,-4.95991941655,1.433949208308391,HD_number_match,G,PM*,GAIA,G5V,G5V,0,0,0,0,0.0
Gaia DR3 6358928609077405568,6358928609077405568,6358928609077405568,HD 207700,,108158,328.6852845032745,-73.44042914624846,7.270074844360352,7.270074844360352,7.6096510887146,6.756100654602051,0.8535504341125488,26.08731033715891,38.3328134282818,5580.77587890625,0.9348996877670288,1.330607295036316,1.20550000667572,1.154784988196086,468.7188827051018,213,0.1186913230353019,1.379297783818679,0.07763605525481379,0.9021993876126887,0.3770727114638582,0.7279755439760862,0.4181391163683325,1.007049763745954,0.576475180987238,0.5336584167045688,4.214200019836426,-4.88961967801,1.875993522525309,HD_number_match,G,PM*,GAIA,G4V,G4V,0,0,0,0,0.0
Gaia DR3 3060787930730737920,3060787930730737920,3060787930730737920,HD  60779,GJ 9237,36976,114.0047191054768,-3.151275456683412,7.02277946472168,7.02277946472168,7.304283618927002,6.568701267242432,0.7355823516845703,28.22102570295866,35.4345731627735,5895.33251953125,1.027948141098022,1.434336066246033,1.14805805683136,1.183839290344695,463.9773546802215,223,0.1120119700663244,1.381982070405134,0.0770815344272608,0.9510170964292016,0.3830742966699507,0.745538894477674,0.3841565598780631,0.9252058889555755,0.5566690773685163,0.6793282158742759,4.252500057220459,-4.92785395826,1.620923166414733,HD_number_match,F,PM*,GAIA,G1V,G1V,0,0,0,0,0.0
Gaia DR3 5613359910416875392,5613359910416875392,5613359910416875392,HD  60683,,,113.6822194866766,-26.03967217102626,7.815682411193848,7.815682411193848,8.126309394836426,7.332676410675049,0.793632984161377,22.38286087919007,44.67704130394368,5727.587890625,0.9894556403160095,1.089270830154419,1.041438817977905,1.038646102659944,388.6391004816651,245,0.1221832944603916,1.385318992883229,0.09907720068135725,1.123341193833017,0.5162471861326133,0.6555579656328607,0.3528530534130542,0.849814260772581,0.6366427545773248,0.8759817225722298,4.315800189971924,-4.82416871354,2.409239281513715,HD_number_match,G,PM*,GAIA,G2V,G2V,0,0,0,0,0.0
Gaia DR3 4755367693980799616,4755367693980799616,4755367693980799616,HD  18709,,13902,44.74644150729595,-43.7490711349801,7.245209217071533,7.245209217071533,7.539958000183105,6.775255680084229,0.764702320098877,25.12602476415848,39.79937174249983,5806.89404296875,0.9763596653938293,1.492434740066528,1.231740117073059,1.21187547797783,493.0890342459259,248,0.1139902931011463,1.386780670058421,0.07823385363355395,0.9517757434567153,0.4099658473148082,0.7707190549164119,0.4156942783593688,1.001161595327969,0.597338938661609,0.5224594281649171,4.208399772644043,-4.87956685858,1.949481035580312,HD_number_match,F,PM*,GAIA,G0VFe-0.4,G0V,0,0,0,0,0.0
Gaia DR3 648998734141447296,648998734141447296,648998734141447296,HD  69056,,40452,123.8874406747202,11.42990576717927,7.552212238311768,7.552212238311768,7.902718067169189,7.030419826507568,0.8722982406616211,25.20058425169103,39.68161968042059,5519.13037109375,0.9033556580543518,1.101216912269592,1.123847723007202,1.053156678428188,415.2918013728942,193,0.1271357653369681,1.386914263834225,0.09031041906559431,0.9851894000318615,0.4176161907372848,0.6721276437962419,0.3958680879759358,0.9534120317018033,0.5879050786812395,0.6364090678253068,4.279699802398682,-4.97115291999,1.373681826971433,HD_number_match,G,PM*,GAIA,G6V,G6V,0,0,0,0,0.0
Gaia DR3 5123079601040591232,5123079601040591232,5123079601040591232,HD  13945,,10492,33.81784908419067,-23.28130403216205,7.906982898712158,7.906982898712158,8.253625869750977,7.391405582427979,0.862220287322998,20.60402354816407,48.53420972182423,5554.3984375,0.951793372631073,1.161717057228088,1.107787370681763,1.080161985126892,420.2476153282329,247,0.1227329093262234,1.391819148206948,0.09551795566467824,1.083195374586272,0.4996737695215999,0.6756748537893301,0.3846778182618039,0.9264612920299302,0.6420407034534639,0.7001215529926077,4.258100032806396,-4.76052537467,3.072754603901492,HIP_number_match,G,SB*,GAIA,G6IV,G6IV,0,0,0,0,0.0
Gaia DR3 4869186698146712320,4869186698146712320,4869186698146712320,HD  28187,,20638,66.34931701389675,-35.67585661794466,7.64707088470459,7.64707088470459,7.954480171203613,7.162098407745361,0.792381763458252,22.78378707482555,43.89085961503425,5733.26611328125,0.9371561408042908,1.266065359115601,1.170781850814819,1.119510400003653,446.8682342212159,248,0.1215117445671457,1.392016218754696,0.09135202331282465,1.046511993721235,0.4787995032807938,0.7213896019794271,0.4014423722643364,0.9668371848528463,0.636874377071015,0.5839612248674492,4.268400192260742,-4.89981032914,1.804325361678407,HD_number_match,G,PM*,GAIA,G3IV/V,G3IV,0,0,0,0,0.0
Gaia DR3 3369088315397965056,3369088315397965056,3369088315397965056,HD  43947,,30067,94.91731984859116,16.01318319103482,6.479756832122803,6.479756832122803,6.754800796508789,6.029407501220703,0.7253932952880859,36.71399928594962,27.23756658084096,5930.626953125,1.0354243516922,1.402456998825073,1.127950072288513,1.168958103392152,453.6098684832942,175,0.1131655095179391,1.392447208401215,0.06867481098122226,0.8450105446936136,0.3023533074054695,0.7378088314136858,0.3759968889347349,0.905554068845818,0.4982316747304872,0.7215206173524029,4.246399879455566,-4.86374654346,2.071003046995287,HD_number_match,F,*,GAIA,F8V,F8V,0,0,0,0,0.0
Gaia DR3 3254366302946985600,3254366302946985600,3254366302946985600,HD  27063,,19925,64.1257337748761,-0.573568408852201,7.904160022735596,7.904160022735596,8.226306915283203,7.408585548400879,0.8177213668823242,23.26223598819555,42.98812893599099,5655.55224609375,1.017543435096741,0.9263046383857727,0.9588159918785095,0.960596002628497,340.8614970136431,220,0.1259851859973801,1.393068085047147,0.1056373558569077,1.168074070518788,0.5216693217207158,0.5955632839325689,0.3184157973931798,0.7668752838118023,0.6221530820511714,1.154375630316749,4.360700130462646,-4.92131871257,1.661923148840101,HD_number_match,G,PM*,GAIA,G3V,G3V,0,0,0,0,0.0
Gaia DR3 6403912515987392128,6403912515987392128,6403912515987392128,HD 204385,,106213,322.7011683841969,-62.16796008946132,7.014875888824463,7.014875888824463,7.30018424987793,6.557596683502197,0.7425875663757324,26.43177912218644,37.83324593389231,5897.1318359375,1.076322793960571,1.616682648658752,1.170205235481262,1.256748511927382,495.9576156480563,245,0.1075062085119494,1.398411541446739,0.07333262781631805,0.9538908917205369,0.3819459928960169,0.7726564990447028,0.3894552701565629,0.9379673473440343,0.5599358263204863,0.6716707365117502,4.201600074768066,-5.30083589482,0.3895941388284946,HD_number_match,F,PM*,GAIA,G0VCH-0.3,G0V,0,0,0,0,0.0
Gaia DR3 4087500657432162688,4087500657432162688,4087500657432162688,HD 178340,,94061,287.2374175158977,-17.53645293143533,7.989909172058105,7.989909172058105,8.353306770324707,7.454647064208984,0.8986597061157227,20.44534355005453,48.91089247543277,5469.28466796875,0.94,1.116157293319702,1.169533133506775,1.062407051189636,412.4922113517974,235,0.1257284400268874,1.405234881274783,0.09782859715397318,1.093405414698084,0.4991888927399571,0.6609756905640753,0.3847492090132442,0.9266332301159814,0.6415531101213897,0.5876114683070462,4.264100074768066,-5.00959360794,1.185972478082816,HD_number_match,G,PM*,,G8V,G8V,0,0,0,0,0.0
Gaia DR3 4333742711723764224,4333742711723764224,4333742711723764224,HD 151798,,82388,252.5211840402319,-12.38793020977447,7.785808086395264,7.785808086395264,8.088238716125488,7.310806751251221,0.7774319648742676,23.45051423387558,42.64298812498721,5772.24365234375,0.9945142269134521,1.033141493797302,1.016343355178833,1.009710267717565,371.5633942870984,229,0.1253880657357779,1.405290416982675,0.1029381845244274,1.153682716173328,0.518584455405126,0.6408232980101315,0.340568696581404,0.8202285124873453,0.6316830055270708,0.947304595058676,4.339799880981445,,,Not found,G,PM*,GAIA,G3V,G3V,0,0,0,0,0.0
Gaia DR3 2934332759128697856,2934332759128697856,2934332759128697856,HD  54637,,,107.2246152928804,-18.18433774715944,7.234768390655518,7.234768390655518,7.518784999847412,6.761889457702637,0.7568955421447754,25.20394397824278,39.67633005625019,5819.18994140625,1.081033945083618,1.457819581031799,1.111822009086609,1.197146232475378,460.0917032739349,237,0.1105512495051537,1.406575077621295,0.08002430934695909,1.018172111442686,0.4099993211174916,0.7289981103221287,0.3706717125803704,0.8927288693377089,0.566402104756507,0.7865630314306474,4.280499935150146,,,Not found,F,*,GAIA,G1V,G1V,0,0,0,0,0.0
Gaia DR3 4492471268326460416,4492471268326460416,4492471268326460416,HD 159909,,86193,264.2085021896235,10.57449212967727,7.122201442718506,7.122201442718506,7.455267429351807,6.615842819213867,0.8394246101379395,27.87716463504232,35.87165384613664,5567.5986328125,0.944381058216095,1.331814885139465,1.193955898284912,1.155923818679106,467.0500771084011,193,0.1203856490477397,1.406756576628411,0.07574390481422567,0.885099154922311,0.3501879117145249,0.724010294807331,0.4146186731786943,0.9985710987667052,0.5565807459204017,0.5548587148631868,4.28410005569458,-4.94646155863,1.509641453458152,HD_number_match,G,PM*,GAIA,G5,G5,0,0,0,0,0.0
Gaia DR3 4735789824296104320,4735789824296104320,4735789824296104320,HD  22177,,16460,53.00887220517509,-52.47412945506462,7.612391948699951,7.612391948699951,7.959746837615967,7.0951828956604,0.8645639419555664,20.41982612622937,48.97201346467367,5539.64404296875,0.9440587162971497,1.577276349067688,1.327705383300781,1.259363689967666,531.2152215859994,277,0.1154537514871443,1.407956157614999,0.07826774632575348,0.9544735789227576,0.4333852462735789,0.7817960115183131,0.4525036766407805,1.089813659657375,0.6392921078015074,0.403360956240842,4.132900238037109,-5.04549336169,1.033905914172404,HD_number_match,G,PM*,GAIA,G3/5V,G3/5V,0,0,0,0,0.0
Gaia DR3 4972788662311608960,4972788662311608960,4972788662311608960,HD   2070,,1955,6.190575225279213,-51.04499531996027,6.671975135803223,6.671975135803223,6.966246604919434,6.203732013702393,0.762514591217041,27.51709385049454,36.3410469664124,5984.0,1.071266531944275,2.057364702224731,1.321614146232605,1.412818375212975,592.5486272585163,279,0.1023385717044309,1.408112269459579,0.06066047320631048,0.8346487074270119,0.3369932712259527,0.8744385530418778,0.4381980750632078,1.055359928530609,0.5685318334720836,0.4640700076458262,,-4.90743322565,1.75251137461383,HD_number_match,F,**,GAIA,G0V,G0V,0,0,0,0,0.0
Gaia DR3 3326573774163806336,3326573774163806336,3326573774163806336,HD  47157,,31655,99.38221418892726,9.143923478889452,7.460161685943604,7.460161685943604,7.801182746887207,6.950027942657471,0.8511548042297363,24.96941246326982,40.04900001035296,5587.21630859375,0.935926616191864,1.196144580841064,1.137763857841492,1.094598986413105,432.3196007133587,199,0.1245164292183198,1.409551905686797,0.08790670376588408,0.9951221906515788,0.4127454353790448,0.692536435482343,0.3957860205011942,0.9532143797055788,0.5846378670554233,0.6354558709036843,4.339099884033203,-4.99557710996,1.251243969791715,HD_number_match,G,PM*,GAIA,G5IV-V,G5IV-V,0,0,0,0,0.0
Gaia DR3 5989649416931386624,5989649416931386624,5989649416931386624,HD 140690,,77282,236.6786155547043,-43.23673455005342,7.931837558746338,7.931837558746338,8.254170417785645,7.434293746948242,0.8198766708374023,21.01515131094277,47.58471567508016,5648.505859375,0.9909553527832031,1.108692765235901,1.047284007072449,1.051218894992249,395.4175642108056,248,0.123609253886286,1.411011663114174,0.1004852640445407,1.147049068578554,0.5267677738167471,0.6553612440278983,0.3579256973599634,0.8620312591071793,0.6479892560561523,0.8627017386710576,4.351600170135498,-4.85126064305,2.172237628817123,HD_number_match,G,**,GAIA,G5V,G5V,0,0,0,0,0.0
Gaia DR3 4702964901081513600,4702964901081513600,4702964901081513600,HD 225299,,407,1.245344436281496,-70.21287062553881,7.968244075775146,7.968244075775146,8.306353569030762,7.462985038757324,0.8433685302734375,22.58179527017607,44.28345877888223,5715.2314453125,0.9865256547927856,0.9243935346603394,0.9789002537727356,0.9572929696436947,344.3946332467612,226,0.1300651492021004,1.413655429038833,0.110085134880471,1.196496137012365,0.5509913160304454,0.6069528154923058,0.3263708086512801,0.7860341998147947,0.6509940493453016,1.05170287312915,4.494100093841553,-4.86397244557,2.069215582941888,HD_number_match,G,PM*,GAIA,G5V,G5V,0,0,0,0,0.0
Gaia DR3 2482274463233174016,2482274463233174016,2482274463233174016,HD   8765,,6712,21.57948536516073,-4.674550200716356,7.985654354095459,7.985654354095459,8.323567390441895,7.461395263671875,0.8621721267700195,21.77508067860164,45.92405487538329,5625.451171875,0.9366528987884521,0.9782323241233826,1.032367825508118,0.9883556538949605,370.7864018301647,223,0.1314232975126635,1.41424392349733,0.1075426675616111,1.15726486090525,0.5346376846245638,0.6323080546472453,0.3564279855876298,0.8584241574813186,0.6533578632652155,0.85128562250786,4.381199836730957,-4.8406669344,2.262001501630097,HD_number_match,G,**,GAIA,G6V,G6V,0,0,0,0,0.0
